digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
1ba59327da3d015acdb22c42a5e5f1032e579095e4b0f2f92f7509b39b4b34c5,566,0xc544b25bb91b87e380dda392687c6216b0260671,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113993,11.0,11,1.72760446e+18,1627488126809,2,1,8,1,6,13,15
67b49e8227553b33fe3f01d60ab21b119c4d55f1c49b37c571b0914ef68d1571,567,0x9a6eb0bbbe50281644d7a7839147f59819506ac0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113993,11.0,11,7.22864711e+18,1627488126816,2,0,8,1,6,13,15
2a654fd2a295656649dd5f89e02d7809bf992426e2b32bbc5ffd2a02eaa96163,568,0x608f4b86321a68453f9adf6f06f7fc3e621739ad,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113994,11.0,11,5.0008471e+18,1627488126822,2,8,13,1,5,1,1
b827c62d272cd870eed5467c2368ad9f3edc5982577abe6d9b7573fdeee8fe57,569,0xabcea603089850f8f6bb612a9031554d90a247cf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113994,11.0,11,5.09641741e+18,1627488126846,2,8,15,1,6,1,1
95c925e55e03579f4857985c947391b9f9cd168d016c08ea8553acae04635179,570,0x233b4fc39b20bb5ecf29882d7f068544bcc5eb78,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113994,11.0,11,7.00385166e+18,1627488126852,2,8,8,1,6,13,15
2d53a301ae1fc657cebcefdd86fd710d2430f7dc4b32d2bd37e2dd58a3974688,571,0xa270859a7dd7bef18258bde4b85dd3691fde277d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113994,11.0,11,5.70998419e+18,1627488126860,2,8,13,1,3,13,15
e6f1466d011010e8149436ecfa45afe6d0c80e138cc079708eb3c90da07aeaad,574,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488113995,11.0,11,9.52937e+15,1627488126868,2,9,14,2,2,1,1
97662328839ab89929e8f3ada779d9791269280e91e0377ddf9c634fd8730d47,575,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x182a14e936db39efb74c5b6e401c2e319c849d63,1627488113995,11.0,11,1.00979475e+18,1627488126874,2,3,14,2,11,7,7
06d39797a3adc6b59e2644676d66e59ce134f98c1d3d722f55281136a53631be,577,0xadfb217ae035cb8f865bc3a0b02aff2e60cdaa26,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488113995,11.0,11,2.4740539e+17,1627488126880,2,1,6,2,12,6,7
00086863536a6d16fbde5009aae5e4898d5f5ebd33c8528b78c4b5e6d8e1f4f6,579,0x8f79f76381aad7b98c19af55ee75fdfeeb012211,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488113996,11.0,11,5.399881422e+19,1627488126887,2,1,8,1,6,1,1
8bd4b8cd9bdaa2c9049d0aa432b6f393fd22aeb2d1dc717cf51c154c43453cca,581,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488113996,11.0,11,9.417441e+16,1627488126898,2,2,14,2,2,7,7
3c2331bbec54ff9e15ef00d30e915052b0362cde9093c0214dd52bbf61574336,582,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x139961171236f8260f7d28b94b5a7352bb114f80,1627488113996,11.0,11,5.05060374317024e+17,1627488126904,2,0,10,0,9,9,13
a34ffe08ccc07b9a1f963d070de27cf1746641940c9939b45694227b50c7c932,586,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfaf4d1326d886d8dfe403b3f8a00dc7a7ea05629,1627488113997,11.0,11,5.25071163652487e+17,1627488126920,2,9,10,0,8,7,9
e2266de2205d949f0c8401ed6901ab2d68b6e1cb41994d7ea777af7bce765390,588,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x4ada827a479cf31e27be19fcf33fb06d881057b7,1627488113997,11.0,11,5.2783513520407e+17,1627488126935,2,7,10,0,9,9,10
d3312b68a66c34a72dc27ffb5c00c9ba61e1b1346b1155b70fb71f7a51f294ce,595,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb1f9faafe5f917d92ebf5b21c25dc77c2cf86000,1627488113999,11.0,11,5.69962173903062e+17,1627488126940,2,0,10,0,12,9,10
c44840d9e611c47eee736c35cca921c963817fe6595f00583d7f4fd12d92987b,601,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5c6935cc46a0ccd4f0e1eb8c27103e46aa9517db,1627488114000,11.0,11,6.36214550327655e+17,1627488126946,2,10,11,0,10,9,10
a20c1103b452a63014185df3f1aae9a106eaef82553d6645a54229a709ee0551,609,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5323a068accf78eaca5ce1a689e8a5591827787c,1627488114001,11.0,11,6.57221363526987e+17,1627488126953,2,10,12,0,11,9,13
586423b4499834c716f4a7b6817377a92072a1c14850fb4b9b4528c9728247f2,610,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xab28121b9d1c7a388e3f756d4326b12a78c6ae0f,1627488114001,11.0,11,6.59416307831736e+17,1627488126960,2,10,15,0,12,1,9
96f1f5b665df1dab25f8ba968616044d5b46cb6c85c03df078baca64ecdf0c96,611,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x76da492c0e49a1d2e69d7d79b6fd0d7c957bdd2b,1627488114001,11.0,11,6.62565444281726e+17,1627488126966,2,10,11,0,9,7,9
237d00d85dd694eda3c83f390337cc1030773fe942b25527863f7f5ab345ce88,612,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd8bd2c0f1ff677215f8b235db85bd5e7f3fbd59d,1627488114002,11.0,11,6.65382009494089e+17,1627488126974,2,10,13,0,11,1,9
d16399b215fe155d6d7ee059f752a3a2bc9cee5e4506733c04c8dcb50b19e5e9,613,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x24d0a28c70bac94698980f2c297ee1cf505f06cb,1627488114002,11.0,11,6.67635316700112e+17,1627488126985,2,10,11,0,10,9,10
ddca12eabca35cfe52f054ef6d49c0999f98d95d169506bc67023cc97c7129d4,616,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2bcc16248fec82100d969224df6b88525e6048b4,1627488114002,11.0,11,6.7689386174929e+17,1627488127027,2,4,10,0,10,1,9
20812aed92d308853e8d5d4ef0375d4d3b2b1c553c70ece0b21ff98ebf67243c,619,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x821bf5c6cb92b2bfe8a01d7494f669e585a259e2,1627488114003,11.0,11,7.08980339498522e+17,1627488127033,2,2,10,0,12,9,10
3b84b4400c2ec652c801220ddf073acc8b55271fa4e8415af84aee64f6b3106f,620,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x453168cec0ff5b8b56f18e51d1973c979dd32e52,1627488114003,11.0,11,7.29315023168759e+17,1627488127039,2,2,10,0,11,9,13
9e69621b94ce3daa5b9734d19aa5b97cce0173f7265717b59f055adcdda0ec6a,622,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb9b373b3776bacfe434e7c2dc66d4ee715d91c0e,1627488114004,11.0,11,7.35295764253722e+17,1627488127045,2,10,14,0,11,9,10
d151c0ee792cb2fef83c79761e7752887abe7ed71f55f2028dfafd4ef49e17e2,624,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x25a13687a4501577bc8ad2805889e5de6b9ad003,1627488114004,11.0,11,7.49217098388481e+17,1627488127052,2,3,10,0,3,9,13
6df3957df2035ed5ffa7127df415f64e7830bd1dc737ebfdc4a730ddc6085338,625,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb2e1bfa8b387f904ed907bdd07172664a27d6c04,1627488114004,11.0,11,7.49392668388173e+17,1627488127066,2,4,10,0,4,4,9
f515fe9c5a15c45a0d25422bcde5369481f414810f82865668c421f42f39f1bd,628,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0182673de3787e3a77cb1f25fc8b1adedd686465,1627488114005,11.0,11,7.57438728241003e+17,1627488127073,2,5,10,0,11,9,13
8bf3760930910bb9fbe4135959199daca3d061c1f7ec030260cd9cc8aa3d1dc1,629,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf295feadd38e108dfb2c5f327160141a69aad43b,1627488114005,11.0,11,7.69202364597088e+17,1627488127079,2,10,11,0,10,9,10
cb2a225d0bd26eeaf4f2b70bccfba65132d0042e1a930fca8b49051fe8b88202,634,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd4dc4b9843c73687bfc779afb40669da5f766ef6,1627488114006,11.0,11,7.93251026046039e+17,1627488127086,2,6,10,0,10,9,10
3a71de897f16dbd68aab3f3e6ac56049277401f2ad39bf3fbfe27de89dd88ab9,636,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x251884cf75a54d7d2b783d702c83cc5ee9e718bd,1627488114006,11.0,11,8.01532162841649e+17,1627488127093,2,10,13,0,3,9,13
58ca55eec46a194133ad6d7b14894f09065a5538624f9e0aa2563f29c8109e76,637,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc15fa6d616245a5c7b7d75a6dfdca10c0250bd2b,1627488114006,11.0,11,8.06050528594028e+17,1627488127100,2,10,11,0,6,9,10
afb4dee07b3b559b2279ac4e4d1b2414f6b48c4b529454c131438df96f99b988,639,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x186d45f84ea3942e8c4d72490af86ea347c3a049,1627488114007,11.0,11,8.13708544107388e+17,1627488127236,2,9,10,0,11,9,10
014a808268a6ba5c472e00c92e8c03d1ce161631c2d2d8192f33842b763cfd04,641,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3831a4852c55a662afcfb2a03e8de8d5899ac4f2,1627488114008,11.0,11,8.15642773914509e+17,1627488127352,2,2,10,0,10,9,10
d2e24c067d5a8a900b22640653fb70ea77624c5840938f5eb8672b564e04a02d,644,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd141b7cb21652ccdef036cbe70de021f31a530ad,1627488114008,11.0,11,8.26613678223835e+17,1627488127482,2,10,13,0,11,1,9
8dc65875ef0d6cbeafc9a4882b3c0025256af0fbc84744824ea183e5ad06dc8b,649,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xabf56d5ca441ecad5979023ec368b74a8d662d95,1627488114009,11.0,11,8.54458614017159e+17,1627488127643,2,5,10,0,9,9,10
a277fdb40c4cb82fb7307da5da5f55d8429583e5906b21bc1ffbb4728dfbb61d,653,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3175a28cf6105466923f11bffabd279f162aa2f8,1627488114010,11.0,11,8.79324263379263e+17,1627488127756,2,8,10,0,7,9,10
21ba74d182d9998acdb3f1126e47429be0df85ad68cf72af3f543e0cac7e729c,661,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x6599c9c86f1635faaefe7a5540914811dad8d167,1627488114011,11.0,11,9.3471442086747e+17,1627488127906,2,7,10,0,7,9,10
7f9f4b4caf07b61247e134b251f495fa001444a74086f6776958b46d8525d8c3,662,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x983c3f45e26ee1a84155c1ddbb1cfdbf85a4d2b3,1627488114012,11.0,11,9.3543865572329e+17,1627488128025,2,3,10,0,3,9,13
15416d35114da5d6086227d9bc7c74edcd5fa1058ecb5fe241e0a66b733eed21,663,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x00ed68a339aef3f8dbc6d8ac74e5f10a0231702d,1627488114012,11.0,11,9.42272542701079e+17,1627488128059,2,10,13,0,10,9,10
cc7265117bbf0c843e545da6cd90982968999ba22fe1767188450304beb23ff3,668,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0a58b1c9aaf19693813c11b8a20d20c2a8fe8883,1627488114013,11.0,11,9.72698274252782e+17,1627488128086,2,3,10,0,10,9,10
cae6195ff22c0edd247ff2815cdab4e0e55967dd925b0cea21b032fac3b128f5,669,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc8ebccc5f5689fa8659d83713341e5ad19349448,1627488114013,11.0,11,1.01029837400211e+18,1627488128210,2,8,10,0,0,1,1
8e8bd4f76958435a13d1280d0c515acb10d48958e44bbd8cc90ee43efdcba0f4,673,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xcd690730a45cdebef24f2a3db2de181bfba5cbea,1627488114014,11.0,11,1.07181298454393e+18,1627488128310,2,10,10,0,7,7,9
d67bc8276e416487e8b8942609f919f35dd3c3a2587b3953d638720a84174e98,674,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0a856cdc3eafbad120c51220d0f71d4aa2dee7ae,1627488114014,11.0,11,1.07283311699755e+18,1627488128424,2,10,14,0,4,9,13
9f147351136eccbfbd34ab9173f7a03b1439d912a655c59327bf911a3051f274,679,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfd6b6e67d15931706d607e2358a1b0aa05f8e256,1627488114014,11.0,11,1.09504546305446e+18,1627488128531,2,6,10,0,8,9,13
614768d3f5a810a3daa4c4c6955ca736a42acbe575a4abbaae2be8f4942b6edd,689,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x01d9da08cc6fb97c0de1b6f4c28910a0859ed1a1,1627488114016,11.0,11,1.16817144799921e+18,1627488128656,2,1,10,0,11,9,10
c376ac14d0de7fd9a473cf5ed72e9ea2c8b2ea12b0caa3b68b3d961d0095cd1a,691,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x228ed249a4299b231f83a502c12d904e48c5842c,1627488114016,11.0,11,1.17233401206081e+18,1627488128795,2,10,12,0,10,9,10
a0273f200dd94b7eb816ea825fe87e286c6524b840bd1ac8dc7e95def69567d2,694,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x61e20833179ba2eccc2065e5f733cc8cda7394c0,1627488114017,11.0,11,1.18455429069012e+18,1627488128898,2,0,10,0,6,7,9
9649bc6eacfa21d1026aa48642431963f0d8da9cd3c6b210ce3b54784438edf0,696,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3b09efc81d5e3f72737b4063883ceddfbc79ae88,1627488114017,11.0,11,1.19500049184317e+18,1627488129029,2,8,10,0,7,9,10
b673241c08542f2461a3f926c3e6f45edbedf022a96ce6a9178707e69545621c,705,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xea4933866ad977ce24bbb244ecc2c79463454fe4,1627488114019,11.0,11,1.32206777204523e+18,1627488129074,2,4,10,0,8,9,10
7805a3b8cc27886e40d26e73b53717b07644c126148a2f2793f851c27c66a143,710,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9b7280891dc19fd3a2e754cb9007203820650403,1627488114021,11.0,11,1.38888965157922e+18,1627488129184,2,3,10,0,7,9,10
d847f3b35e91e104364c4b8c06cf545ae3945066476f738793b9babaee84456d,712,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xce8ff6d2027ca9837abb85fd515752151b6c7d0a,1627488114021,11.0,11,1.41115658351798e+18,1627488129312,2,10,10,0,7,9,10
a3155215552a4af7eb17b9a11f75387261beafd89722d39e8b1d366bfb9ebd9b,721,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xea5b801969342b44467c9de87fefe2c1db740bd4,1627488114022,11.0,11,1.53255909084958e+18,1627488129411,2,4,10,0,7,9,10
b3e3aaf18c911088bbaf6084eeff335e4241501c921a372acb33771e51be3797,722,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x03bbfbb9d362b4b1c6a113be654a0190fc6aea80,1627488114022,11.0,11,1.57399538120713e+18,1627488129511,2,0,10,0,7,7,9
265a6a0b5c7994ed4e5f45d49e42379c6cc44611fa77d5e35fe4c3b9314b9c26,725,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3a652ae439ffb94328afa58e11f544afb5b85f7a,1627488114023,11.0,11,1.62987137308269e+18,1627488129640,2,10,10,0,9,9,10
1395c0491520a962c539a902816495a294202c3f8384fe819fb204fffe9786eb,727,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7b1a43f1eb4970a4b5d36f604fef8083fa18189f,1627488114023,11.0,11,1.64698414533152e+18,1627488129740,2,10,15,0,9,9,10
9ea6c9a29c73ac551a76ac21301c503d38c43e22371b98a4242757b8ce58986a,732,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x82b25ddbdf31a6d7f0c93e1ac4c13f155afaf7fd,1627488114023,11.0,11,1.81044056698989e+18,1627488129885,2,10,13,0,9,9,10
203e271c0c2d145bb4d13315ea33217226ecf3c88a0f3df99d9331fa555e3c19,733,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0f3136da8f55444f1bfc5938a2efb507b3a24976,1627488114023,11.0,11,1.8251233329356e+18,1627488129985,2,6,10,0,10,9,13
e0845a6a1d193da975943035969244d3bdf58bbd01e29ffb78dd1fc372324b48,735,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0d3111e6cfa28bc8745057bd71e0d10feb4c7ae7,1627488114024,11.0,11,1.87925065654041e+18,1627488130085,2,7,10,0,4,9,13
9584c344526d36fc724555e36f8ef51ed038fb96037ff4b31eb916c6aecc13b0,736,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe72717ae0d6792286968449aba7d469bcae1d957,1627488114024,11.0,11,1.89723757712024e+18,1627488130196,2,7,10,0,8,9,10
1af0b6888c469afe68c870691589bd5722b40badb406cc043cec9a64a9fc3294,738,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x18883522e2679aa9b41e0fa688f20c3802897525,1627488114024,11.0,11,1.90386091315844e+18,1627488130296,2,5,10,0,8,9,10
f1bcfb36e3226ffa7d0745e9b8ff90a993b759213e96172256ed1348afb8defd,741,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1a99941b3e60c242bb3941e5bb5e1049145cdf9b,1627488114025,11.0,11,2.10036316046545e+18,1627488130430,2,10,11,0,4,9,13
7f8f6c2d15e7d6c50c1a38fc81eaa0ac39922e85517caa1f5b8f635cb596f3ca,743,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8ad679342135277c2db3e0e469ce16c34367ad88,1627488114025,11.0,11,2.19998167929438e+18,1627488130557,2,8,10,0,5,9,10
d6a32b79c343bc31557d9aa99ed836f81e635142b807eb7026abf666804fbdf2,747,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x211d45933ef88c3d7ad0120942cf50ab506e618f,1627488114026,11.0,11,2.32342459985818e+18,1627488130658,2,10,15,0,7,9,10
39efa32c41d9050f5177fba3bc72af58bedf9c3031aa9a125bed98356b49d221,748,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x806c4e20cc913d7b70f5b7e24c6ba15b16c56a5c,1627488114026,11.0,11,2.40491164562478e+18,1627488130797,2,10,12,0,8,9,10
81d1fc2b6f55f3f25ecb8dbb8f57baca4f973265c2977b76256845f29f2a8a8c,751,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xde209fd98dec789370402d891e7401d3947379e4,1627488114026,11.0,11,2.49009365852752e+18,1627488130896,2,4,10,0,9,9,10
8a9d356a6ac5ea888f617792184f25dd98f8a35d90da3a3faf344195cf1d7e33,756,0x3175a28cf6105466923f11bffabd279f162aa2f8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114027,11.0,11,8.7813059e+17,1627488131031,2,8,8,1,7,10,15
e79ff65341d7d91de9ff76c3a9652f8dfced618d39aceae648f865f4a5372702,758,0x9b7280891dc19fd3a2e754cb9007203820650403,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114027,11.0,11,1.38769598e+18,1627488131097,2,3,8,1,7,10,15
a868a6108f3706226e83be16062cbf59b7d7be5fe8fe0d3bbef15628fa6eb304,761,0xe72717ae0d6792286968449aba7d469bcae1d957,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114028,11.0,11,1.89605613e+18,1627488131231,2,7,8,1,8,10,15
23efea2032a27a95bfa61abfe287c04d10ad2dad53f8d25389d89260ec0b026f,772,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x18883522e2679aa9b41e0fa688f20c3802897525,1627488114031,11.0,11,2.98417707152345e+18,1627488131331,2,5,10,0,8,9,10
da7126a1c9609cdb250ff4444a0ae24ddae63f1a2ff8c62863e7b61a7ea4ad02,773,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x02020d22dcf88f5edd66b382d7da019f161fb7e3,1627488114031,11.0,11,3.04784425384728e+18,1627488131458,2,3,10,0,4,9,13
b724964989df3d866ed4c310ba6c839baceda60cb229a1f3449e78b3fe7ead88,774,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xbb6315ac5671a41b39d90a7194971b1b328feb62,1627488114031,11.0,11,3.08604296208364e+18,1627488131558,2,2,10,0,11,9,10
83482adbd14b4a261dd059cd7c52a42511cb65b64d133d2705b92e2ef9c2b059,779,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd0317e8d007a61b8d740516e8a268d4fadadccbf,1627488114032,11.0,11,3.70657034716044e+18,1627488131686,2,10,15,0,6,9,10
43bc044679ae3fc8607a0c45ced43e95496451cfc542b5254ad6a2b13b42cd38,784,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x65b2003ce03edcf961c6b724862d6a7f942b8971,1627488114032,11.0,11,4.58283660002569e+18,1627488131782,2,1,10,0,9,9,10
d3714af70d3c095350eda56e39703bba0408a96f4235665f77e0759fb16ab396,786,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x556ca325c21e450b2aff86d9c8ef0fa371971c97,1627488114033,11.0,11,4.80801421203716e+18,1627488131912,2,7,10,0,6,9,10
c0f1031272367cf896767313f8402b8eb979e56113e46eb27a5d6bfbefed1788,797,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x58cafc9a3273821ec5691840abfc256952df94b8,1627488114034,11.0,11,6.54777988867645e+18,1627488132043,2,8,10,0,8,9,10
c9022935683863b7f42481abbd4879ff6ce5bba2085f1e86fb6a8b49549bde0e,806,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb3395f0a13448d9a660ac4ab2abbc61f555f3656,1627488114035,11.0,11,9.45424797343862e+18,1627488132102,2,6,10,0,5,9,10
2c4b1fe23cd63790c628fabd9d1ab3154e6b3cbdde4126878a952753e84eb4c4,810,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x182c02d431a667bf08d1bb680306ab6fec4971e5,1627488114036,11.0,11,1.03211763069618e+19,1627488132212,2,5,10,0,8,9,10
4efe34f5a00f2b6f95e8297aab4ba19e179e479070d47c043d48004502bd7090,817,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x123843545fb525c8e134c9a5f15ada6865cc3848,1627488114037,11.0,11,2.18928835810335e+19,1627488132343,2,8,10,0,5,9,10
fcafb3e9db7a6e174a424d2f346c3de06d47ceef48d9848b7db606c8dffa321b,820,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x608f4b86321a68453f9adf6f06f7fc3e621739ad,1627488114038,11.0,11,6.17828458953229e+19,1627488132472,2,10,13,0,5,1,1
7968c785c3023369cdd46626ac4ae158b80e773e516c6619a881536580c1d9d2,821,0x03bbfbb9d362b4b1c6a113be654a0190fc6aea80,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114038,11.0,11,1.57281291e+18,1627488132570,2,0,8,1,7,7,15
441aa1a72156d38e0372adedb150be32734e5a3dd2ee5d7472ef7b8ca57ce9f8,823,0x8ad679342135277c2db3e0e469ce16c34367ad88,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114038,11.0,11,2.19881076e+18,1627488132659,2,8,8,1,5,10,15
952c3244bd056220fff897492c37ba14a8adf8e9159cb0c1a5efee602e498a6e,825,0x211d45933ef88c3d7ad0120942cf50ab506e618f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114038,11.0,11,2.32224213e+18,1627488132771,2,8,15,1,7,10,15
73e24e7351e3fe6d1a93f97eaeef049b8ec799cac2b5f4966b26fd25fe55f584,827,0xce8ff6d2027ca9837abb85fd515752151b6c7d0a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114038,11.0,11,1.40997412e+18,1627488132871,2,8,10,1,7,10,15
c1a7ec8cd5fbc47af47f3d4d879f1cffb8e7cbd99f32c78ec134d91b37dfd24f,829,0xea4933866ad977ce24bbb244ecc2c79463454fe4,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114038,11.0,11,1.32088531e+18,1627488132997,2,4,8,1,8,10,15
bf5789d27908e7eb163e5b2847d5f5b75cc3b41e1f00a406ab2c16265a08d561,830,0x3b09efc81d5e3f72737b4063883ceddfbc79ae88,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114039,11.0,11,1.1938293e+18,1627488133101,2,8,8,1,7,10,15
c47e7502383150770bba74ffa013f13561aa76464066b7265fbd832c7b34d937,831,0x18883522e2679aa9b41e0fa688f20c3802897525,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114039,11.0,11,1.90267845e+18,1627488133198,2,5,8,1,8,10,15
5692278077ce800455055ef93af6c0bfd14b8fd8d75fe3d704e228424b139438,835,0xcd690730a45cdebef24f2a3db2de181bfba5cbea,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114039,11.0,11,1.07063052e+18,1627488133334,2,8,10,1,7,7,15
07f773abe4b57231699a19ed4b67d21fb4c4334fa5dd1bf02a7218b9e94e58d8,837,0xfaf4d1326d886d8dfe403b3f8a00dc7a7ea05629,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114039,11.0,11,5.2390183e+17,1627488133424,2,8,9,1,8,7,15
13c2d509a006474876fcae40bef77e17870ecdec7343d58a953a249d6a5e42d4,838,0x61e20833179ba2eccc2065e5f733cc8cda7394c0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114039,11.0,11,1.18337182e+18,1627488133524,2,0,8,1,6,7,15
30691993a6d26cdd490f1753365949ea3b0276af89329a512fc1e956836b792c,841,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xecc8deccafd80b18bfd108318e262baa5e9b72ef,1627488114039,11.0,11,2.17982953e+18,1627488133625,2,8,15,2,10,7,8
801a27bd00934fcdb7170b399c4830e6f4c93c4465e0448e1cde1fdcc1805ec6,844,0x00ed68a339aef3f8dbc6d8ac74e5f10a0231702d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114040,11.0,11,9.4110089e+17,1627488133745,2,8,13,1,10,10,15
e120a63d0f95db184417d298f0d51d483eba54326dcb27b27cb25f43493c3e73,854,0x556ca325c21e450b2aff86d9c8ef0fa371971c97,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114041,11.0,11,4.80681412e+18,1627488133833,2,7,8,1,6,10,15
1740eacae7965fcc72623c64bfdf4dbf9d89ad8c4a8de1ef7adc8073bcbda6e4,855,0x6599c9c86f1635faaefe7a5540914811dad8d167,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114041,11.0,11,9.3350356e+17,1627488133926,2,7,8,1,7,10,15
a2a200a24ff70c2f243ab87ca2591d37725e38c5d09af452601ff15e28ad55a3,865,0xfd6b6e67d15931706d607e2358a1b0aa05f8e256,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114042,11.0,11,1.09383461e+18,1627488133960,2,6,8,1,8,13,15
