digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
d9cf9921b516bddabcf60ac13b6dfb2147aa6704b2369d402be51f9df95b687f,1099,0x9d551f41fed6fc27b719777c224dfecce170004d,0xf6ea4249921aab00502fbc050769e9a824253480,1627488114065,11.0,11,2.95776042393824e+18,1627488145078,3,0,13,3,12,14,14
b8e69314d697b7c023f7edad817ab3c3263ce7d3ec33fe6c16f6f710b3dcccb1,1100,0x9d551f41fed6fc27b719777c224dfecce170004d,0xf21b87e098b23069be8199836a5116cfee32b9b6,1627488114065,11.0,11,1.24465338861644e+18,1627488145084,3,6,13,3,11,14,14
7da71e69fcd6977f1532650f88e6ddc2bf3f4fdc7dee16cadbdb9e9141329ea8,1101,0x9d551f41fed6fc27b719777c224dfecce170004d,0xbf2db121a169ad31bbf3a1000c3c2ab26897b849,1627488114066,11.0,11,1.85980862681906e+18,1627488145132,3,9,13,3,11,14,14
06af10ab07e1a2c77b44651fb06f197d67c2a9f1ec883622b46353ca62cfda62,1102,0x9d551f41fed6fc27b719777c224dfecce170004d,0xe1a9a3ee0d02f09f2b46a896b67803e4b905dd2d,1627488114066,11.0,11,1.55365401605036e+18,1627488145159,3,13,13,3,10,14,14
53905b69fd713fd62dbe37fd0cf5efb30cdf39d790afd8e735abeb80f47937a5,1103,0x9d551f41fed6fc27b719777c224dfecce170004d,0x99eea495a82e66c97304a6b07fa8cb29eeb781a5,1627488114066,11.0,11,2.13733557102622e+18,1627488145164,3,5,13,3,10,14,14
c99041a4deeeb01ad393a6e9b6f14a597b7531c37895868be08c7c3c36bce84e,1104,0x9d551f41fed6fc27b719777c224dfecce170004d,0x434eb5ad1a8d64bea8a9b24c03a7ca7bf7defcf2,1627488114066,11.0,11,1.01004127516848e+18,1627488145170,3,2,13,3,12,14,14
cdccd55490c9663541131556863318ec3b74f4e53dcc4251ef9c4c71b5f0836f,1105,0x9d551f41fed6fc27b719777c224dfecce170004d,0x36f60f6fae70855d6a506c3cbdfa8b1cc4d77c35,1627488114066,11.0,11,4.3497143679809e+18,1627488145175,3,5,13,3,10,14,14
9a0806da6257520551a97b752e1de426e7667e7c02dcb370ce0b402f9cd95943,1106,0x9d551f41fed6fc27b719777c224dfecce170004d,0x995d4e6240b95f3312285af1472aea2aca9795bc,1627488114066,11.0,11,2.57790340357801e+18,1627488145181,3,12,13,3,11,14,14
5d9733ac1afcc67dbe6e8b9e09be200318738a770b6b005e90e1351f374bffa4,1107,0x9d551f41fed6fc27b719777c224dfecce170004d,0x003fe8a3332f5529dff5bba8e5ba659cdcae735d,1627488114066,11.0,11,6.85415114782912e+18,1627488145186,3,13,13,3,12,14,14
58126042b62178f9141667539747bed096b85633db6c967bfee5b2bc06978a62,1108,0x9d551f41fed6fc27b719777c224dfecce170004d,0x6e900de9aa0df5e1d40a4d9aab61e5ec76805d36,1627488114066,11.0,11,3.36161893779821e+18,1627488145191,3,6,13,3,11,14,14
99185a2718caad796c0fa6af2bbe341f37dd40c941ec0576b53c99280a841126,1109,0x9d551f41fed6fc27b719777c224dfecce170004d,0xdd6f935a791f13ce18c10310c688e09cfc4a5d60,1627488114066,11.0,11,5.12338453209707e+18,1627488145197,3,0,13,3,9,14,14
47b097f58416de4e4f704e578b384285dd7f76723cc611f1773b3d05cbb325ab,1110,0x9d551f41fed6fc27b719777c224dfecce170004d,0x6edb2fdf646c875dd7d53b3708fd0c888ca7b323,1627488114067,11.0,11,1.04368836322476e+18,1627488145203,3,3,13,3,11,14,14
f9e669b9cde701bf3f6f9aa27ea035a79559d4faa95f813b0b76124e70115a36,1111,0xf2711f78854d3b5ce29fa3c550a9328d7df40706,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1627488114067,11.0,11,3.98468641e+18,1627488145208,3,6,8,2,3,8,8
2fb0e7be5537d55b960b1c2e07067012d0b067245c9363570dbb637039d19b22,1112,0x9af9d7882b168ec626d865efcd6ace678549d67e,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1627488114067,11.0,11,3.26461247e+18,1627488145213,3,8,14,2,3,8,8
d0435c236d12485cd7423151f1d41b39b5dfdcfedb3019b592d02403e72a0e26,1113,0x4dbaad248257f143340075e2315b942bf2ce45b7,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1627488114067,11.0,11,1.73977057e+18,1627488145219,3,7,8,2,11,8,8
e44a1363c381807de1fa645cb76bb761284918afbe0c65937a7647b882f6f4c4,1114,0x9d551f41fed6fc27b719777c224dfecce170004d,0x2a3f19679f91609819922113bcfc01af8b820e02,1627488114067,11.0,11,1.17669162727766e+18,1627488145224,3,2,13,3,11,14,14
09ed197d546fa55051e0689be4e2810ba5f9de233b665e569b060aa703f80cf1,1115,0x9d551f41fed6fc27b719777c224dfecce170004d,0xd42b19481ec61fac518e2e224cbeef5d03f4a9e3,1627488114067,11.0,11,1.43925845240804e+18,1627488145229,3,3,13,3,12,14,14
543a07b7b30c8fcafd1237270e4585586306502b1ba365bd1514311c85517b06,1116,0x9d551f41fed6fc27b719777c224dfecce170004d,0x5b5b5b0b151f26cfa4f6b12be03b1a335de6aa30,1627488114067,11.0,11,1.66043427401463e+18,1627488145235,3,0,13,3,11,14,14
9472c37d15537cf19c73fc2183b349f2e6ff2796b534492be0fe4c74cd215ad5,1117,0x9d551f41fed6fc27b719777c224dfecce170004d,0x75ca4524d507ff62ef513cd61f0902bbc5984876,1627488114068,11.0,11,1.16131563723325e+18,1627488145255,3,6,13,3,9,14,14
7c2d18a526be0ca96b40cb465b75e48b5ce7d214370e85c1f0f5e150e311df0a,1118,0x9d551f41fed6fc27b719777c224dfecce170004d,0xfd89752d75a9e79217880ca4c23a95a72c6b89ce,1627488114068,11.0,11,1.08447276738153e+18,1627488145261,3,13,14,3,14,14,14
1ba0db83d9cf2774a31d9b7e870121de43e10c66969fd0ad3a40654a628bb67a,1119,0x9d551f41fed6fc27b719777c224dfecce170004d,0xe3f698537380d175e894e64af91721809717f148,1627488114068,11.0,11,1.09389780875904e+18,1627488145266,3,8,13,3,11,7,14
c7a056c525cb29fc4a8cfd20f9cb9277557002858d74797f6f92468e68f2bdd0,1120,0x9d551f41fed6fc27b719777c224dfecce170004d,0xafe8866ef5808ff4d9c722eb1f9904db9072ee2c,1627488114068,11.0,11,1.71628208266471e+19,1627488145271,3,12,13,3,12,14,14
9e5299512def0c98782ad3873e4ffe36abcd9e0cda217c0ce419887538daaf21,1121,0x9d551f41fed6fc27b719777c224dfecce170004d,0x223ea75ace9d7f53bc6c131191aff34b44bd57ac,1627488114068,11.0,11,2.7649552159182e+18,1627488145305,3,12,13,3,9,14,14
bd559d3cd8626e2a718d2c739a2f2eeca952d6c40744ece7a8a494dc51f00805,1122,0x9d551f41fed6fc27b719777c224dfecce170004d,0x6424e11df84d6e95503dfdcdc5b00673f59bbebf,1627488114068,11.0,11,1.4382108889392e+18,1627488145311,3,13,15,3,15,14,15
97646c3876242e14241d5d6e32ed0dded8b7e5ee319aafaf67958e1053a000ab,1123,0x9d551f41fed6fc27b719777c224dfecce170004d,0x53cb54cb1d5731faaa81e8a68dd948f43fa6c822,1627488114068,11.0,11,1.44177154210932e+19,1627488145316,3,2,13,3,11,6,14
4e952ec85d841482c44d8c359c5dbc27eea7b05b92ff572ccb7a02770140e77f,1124,0x9d551f41fed6fc27b719777c224dfecce170004d,0xf95840c8ce0364fa85b883d88c8c0b03e137f6c9,1627488114068,11.0,11,1.39282834152457e+18,1627488145321,3,9,13,3,11,14,14
3e3c9d6e1f68750972b856372fe2b10c92d9826dfcff7ef3baabfccf894acd55,1125,0x9d551f41fed6fc27b719777c224dfecce170004d,0x13487809d2dace984cbf3664c3977439259adaa3,1627488114068,11.0,11,4.1510032209167e+18,1627488145327,3,3,13,3,8,8,14
a557b13f401fd22af049076b12f9bbda01d17e326885829d3699ea02dd201684,1126,0x9d551f41fed6fc27b719777c224dfecce170004d,0x097738363b1662599ad0777e19461601f5ec8df9,1627488114069,11.0,11,2.34209461120277e+18,1627488145332,3,9,13,3,7,1,14
e2390077f2d3d8c4ea3b5afa14347902315e8d44fd20b35600281f0eea8f488b,1127,0x9d551f41fed6fc27b719777c224dfecce170004d,0x0b56860371ace6c50b202c8c0fc22986d831b7f3,1627488114069,11.0,11,2.04807918247414e+19,1627488145338,3,3,13,3,3,3,14
7d5b1c59a25cbd573d4df8f92a1eed645b6bfda974eee23f9c4e61f76098a468,1128,0x9d551f41fed6fc27b719777c224dfecce170004d,0x7813b43093d32cbed2132ebd334bd7f9811e8309,1627488114069,11.0,11,3.2489182586857e+18,1627488145343,3,9,13,3,11,5,14
6492ca6cbf8b068092e9ac24fc6c95048c7a6c148ba900093769e962b6419582,1129,0x9d551f41fed6fc27b719777c224dfecce170004d,0x00479c2dc1c61a9000cb88a8c744f6fa41abfef5,1627488114069,11.0,11,1.33771377253218e+18,1627488145348,3,5,13,3,5,5,14
14e598e68a6064ca0ebd4c8ae036ba7dd5dd95752e9e3dafd4a07222b7a4af48,1132,0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0x778d909a19f3109f95c78c28a6a483b560a04427,1627488114069,11.0,11,2.56774271158032e+16,1627488145354,3,2,7,3,9,8,8
57050af6e1379184643ffdab26c9f17b6350a9b466ea7f383ee67cb44fb389ea,1134,0x9df90734da665f4cb22e8294c993619a5c64fde7,0x8c3073c7664e39494f57cd970ac925c45d79c0bd,1627488114069,11.0,11,4.99895e+18,1627488145359,3,7,13,9,13,13,14
77bda28911baa2cb0d2e8fbcee573e15a09bf21bad21998af7d489be9b8b5c51,1136,0x9d551f41fed6fc27b719777c224dfecce170004d,0x00d0c1cfe98d0e1fddc1c6cc6df0362da7209b8c,1627488114070,11.0,11,1.78324296340671e+18,1627488145364,3,12,13,3,12,14,14
1cb88b57da63bf84cb7b23e697efb90aaa3451917df593130b3edf0549b162a7,1137,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0b6435ddf12093801c9d3e069f9bdf7fe2906080,1627488114070,11.0,11,9.969e+19,1627488145370,3,0,8,2,11,8,8
0fbd16ca7c5c79bed276dd34b7721946107cb004492849222e2b3fa05e832897,1138,0xe1237d552429cc333ffd3038fc3ba3441d0b7dde,0x2935aa0a2d2fbb791622c29eb1c117b65b7a9085,1627488114070,11.0,11,1.9243808545949e+19,1627488145383,3,5,14,3,3,2,11
c5866642a993ceff8a75e42d4eef9f7f65b3720175e0289cec4129caff0e3fdd,1141,0xafe8866ef5808ff4d9c722eb1f9904db9072ee2c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,1.716160296e+19,1627488145388,3,8,12,1,12,14,15
a53379d45d731bb36643d8776c494f66bc6e36a03d0b6c9c4ad7b778dea50bd2,1142,0x3d1d22d2a05a3e9b3792561f2ff5f8d879352d6c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,1.56791508e+18,1627488145394,3,8,12,1,10,14,15
875f7b82850ee72de851e210fe4d9de6527623fbe22e324adae51e7417e640e8,1143,0xe1a9a3ee0d02f09f2b46a896b67803e4b905dd2d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,1.55243614e+18,1627488145400,3,8,13,1,10,14,15
940449f8edb38b7990e242420ffc1d8ae07840ffe965d9f46f8c6f20d3c55404,1144,0x0b6435ddf12093801c9d3e069f9bdf7fe2906080,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,9.968878213e+19,1627488145405,3,0,8,1,11,8,15
bd9925cef2222d7d0e1514bbe908ca4f0265bd5afb8fe17e174bd586629a077c,1145,0x7b81dc9ce21e4bca988509595a1d4673553113cd,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,1.52357489e+18,1627488145417,3,8,13,1,11,14,15
5705b364eb92f5e8ec07d34737284e28763136bb9f034562046bf6532707d809,1146,0x555be1ef013616269aabab18335c2ec40702b5ed,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,1.674222203e+19,1627488145423,3,8,13,1,3,14,15
6299c6618e529062d31e6c4aa7a5ba7e49a651f37473055adceb5b3972a0f190,1147,0x4db8c1b7493a13ca7ba583a42646100be3a049f1,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114070,11.0,11,2.35610344e+18,1627488145428,3,1,8,1,10,14,15
7899a7262ab09e13c697b16fdae2628e7de49de6c08399ae5f88669580a7a818,1148,0x5e04647f64ef88763044a586f39952aa2200cbbf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,4.19741165e+18,1627488145434,3,8,15,1,3,14,15
6362d1368c28a2f1454379a67e1fb8e68df32f17174027d81d167a8921982a28,1149,0x2f982922411a39c79bcd2d293ca79cf7a9a37313,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,1.21781978e+18,1627488145439,3,3,8,1,3,14,15
2fb72f2a9f8d856b6c60440acec85341867280d379b9528339d67cfc5c469291,1151,0x99eea495a82e66c97304a6b07fa8cb29eeb781a5,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,2.1361177e+18,1627488145445,3,5,8,1,10,14,15
e1a027a2a54ff1672d61e92eccc904d2f471885410b5318465e6e6711ca19843,1152,0xfa0933732a81b8c6fcc6a8a8de8d803aadc6801c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,2.65066149e+18,1627488145450,3,8,12,1,11,14,15
b9b41cc3c0b8164766934bb672861c721535582f8d3cf3930b7320dfba685141,1153,0x804583679e543be92cae1e9d0ddfed625235dfff,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,1.31730351e+18,1627488145464,3,8,15,1,11,14,15
d8ffd21c9f3dea4cbf0a0bb5645ac6bad802f057e78c5d02420229cbf787dc16,1154,0x21eab61ee90ab1a79ca1a2fe783b5d14a9a35402,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,1.1451456e+18,1627488145468,3,2,8,1,11,8,15
4b68abfef13ffb997d25a32457b789ed4ba69eb71788c97884400a468de78c41,1155,0x72d784e8bfd03b8f9981c2de6c84c1f4b4e49613,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114071,11.0,11,1.64022382e+18,1627488145472,3,3,8,1,9,14,15
81888b94dd92124578708ad25bb974f9b07c14a9d447530eed9715f1082d7bbf,1156,0xe1237d552429cc333ffd3038fc3ba3441d0b7dde,0x2935aa0a2d2fbb791622c29eb1c117b65b7a9085,1627488114071,11.0,11,9.11813693148192e+18,1627488145477,3,5,14,3,3,2,11
9acd877ca598712b0fb13877f6d8a33679394a4f7a2c88be1e7b5e1fc0c49f44,1157,0x3061512be32988b7cae01fabe2daabe55b0a9482,0xb8796061fcccc0c40bd2060d95d6cff928bd1c1b,1627488114071,11.0,11,9.99e+18,1627488145481,3,2,11,5,5,2,2
d8dadb658782edb12484c303ed98f692a06e300034d19fcb8f95a69b970a5146,1159,0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0x406a8f77151bc891bae4e6ee7cbd1bacfd6ee7fb,1627488114071,11.0,11,2.30046844042229e+16,1627488145485,3,2,11,3,12,0,8
46de397f7a0c48b997eff1f79e53005f812717191ecc1b7b42ff8febffb289fa,1162,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x7b608bd4ea597972754eda8c6dbdf9c1b32e12ff,1627488114071,11.0,11,2.078867719e+20,1627488145491,3,8,15,2,10,5,8
fb6aa2cb3b97b614a2631e423ea7b87ebbf6912f918b0270b70c212bcab63aef,1164,0xb8796061fcccc0c40bd2060d95d6cff928bd1c1b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114072,11.0,11,9.9888246e+18,1627488145495,3,8,11,1,5,2,15
5a28e6db665d86d4d7ebe3703e6b7c11aa4e12cbcb38a37fdba443510f4deccf,1169,0x7b608bd4ea597972754eda8c6dbdf9c1b32e12ff,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114072,11.0,11,2.0788561014e+20,1627488145500,3,8,15,1,10,5,15
1c05317fbcd62c368f1264a70bb4644c9ee5561e881849a0b9d0727959a9a2b0,1172,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x8f6864db2057a8a1c2b2c16d39f64ce4f929f3d9,1627488114072,11.0,11,3.19995e+20,1627488145504,3,2,9,1,3,0,2
cda0c7559b8e7738b183d32d004fd5daff485b5de8af8be270ce935164eddf14,1175,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x645b979f8ce622236db26feb803455d40c328615,1627488114073,11.0,11,4.21995e+20,1627488145508,3,2,5,1,3,0,2
26cf582d3f1afbb9968d464c9279c3b31da5e0d799c3fcf785ec5a427e394562,1176,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114073,11.0,11,5.750325e+16,1627488145524,3,8,9,1,2,2,2
bff914474776085f5fc47c1de7a065e9b2aaa105945698d92aa3e7907c0ba00e,1177,0x8f6864db2057a8a1c2b2c16d39f64ce4f929f3d9,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114073,11.0,11,3.1999376686e+20,1627488145528,3,8,9,1,3,2,15
e8c9ad2e619772ae3d99afea5e4217277b41a0346826af5818291469f91e66d8,1178,0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0x10673b4b0b0a803d9665ddc7c49e13db845e10a3,1627488114073,11.0,11,2.05992159638006e+16,1627488145533,3,2,3,3,11,8,8
354b4d19f85de9e61e16ee81198694c35c3ab5f7d9ffb007e3ad42cd51b74075,1182,0xc99478b218e58f45783fa70f0507cf614938e67d,0xc3fe64d1af00f0d9c324e4387ef7533f7d788e95,1627488114073,11.0,11,1.71e+19,1627488145537,3,5,13,7,7,14,14
ea13d18ad5d010564eb0946c77ce8547c8c57ea9fca10be65b28902c57a76ba3,1184,0xc3fe64d1af00f0d9c324e4387ef7533f7d788e95,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114073,11.0,11,1.709877624e+19,1627488145541,3,5,8,1,7,14,15
539e8b2ff706017b1e43e3458efad00d1aa1649d451d6a503d7b9fa3d3b09589,1185,0x608f4b86321a68453f9adf6f06f7fc3e621739ad,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114074,11.0,11,9.99878768e+18,1627488145546,3,8,13,1,5,2,2
73ed75ab08e44f444809a7fe7023a865cdc62a1f91aabd42deafb89d1bb1ca00,1188,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114074,11.0,11,9.64613e+15,1627488145551,3,9,14,2,2,2,2
1531a9f6b7d9a3095cdd58e22f37130db4e53e0d1d4ec6b874ff5b4c9406ce9a,1193,0x645b979f8ce622236db26feb803455d40c328615,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114074,11.0,11,4.2199374684e+20,1627488145558,3,5,8,1,3,2,15
34c08dd99fd80a81851c3fee34d1b795d6a40083e5044abd012b782963789259,1197,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0x0b6435ddf12093801c9d3e069f9bdf7fe2906080,1627488114075,11.0,11,4.49999e+20,1627488145563,3,0,1,2,11,6,8
37005f39bc9f0554c09cac7d532db08243a77234d0cb8887cc43bdf25d14da48,1210,0x0b6435ddf12093801c9d3e069f9bdf7fe2906080,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114076,11.0,11,4.4999781441e+20,1627488145568,3,0,8,1,11,8,15
ebd8ac94be1e0bfb52b5692494a11f81a14d73679f532ba54666424ae4286ec7,1213,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x2f86ba8019945f39ede131d38d4d8780884da553,1627488114076,11.0,11,1.899995e+21,1627488145574,3,2,3,1,3,0,2
e0c6596c7adfaf6212d0033e523a39678439d34ef3646f9f1fe88a1ae5846ce7,1215,0x6b925dd5d8ed6132ab6d0860b82c44e1a51f1fee,0x38a1e9fe529f4c7876e70e85d6b337a7334688d1,1627488114077,11.0,11,1.8e+20,1627488145579,3,1,14,1,6,1,2
5295ae6ca86ba4de676f4af2a7ef7941eb1b369e65612e6f1047b2e4dfc927b6,1220,0x2f86ba8019945f39ede131d38d4d8780884da553,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114077,11.0,11,1.8999938214e+21,1627488145586,3,3,8,1,3,2,15
214e9e1d6f831d7dbd0e01cfa6155c67d265d7b7ed21ca32281b888db94da24f,1228,0x5b034036ae40b7c5d7bbbf041d07b7f76e200039,0x3cd73157c6a0ab907b9dfe60f75c74bb99d98e7b,1627488114078,11.0,11,1.73e+20,1627488145591,3,9,11,6,6,14,14
058b4529f929fef0895094dbb01bdf8e13c873679d1130e360a864f03c351e7b,1236,0x9894f83b1fbb900de13a8779989ed5e508754145,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1627488114079,11.0,11,1.127488e+17,1627488145598,3,5,8,2,2,7,8
0983df81317ccb786ce487619d50fe0091543998b8279fec8f325766724f5fb9,1237,0x0bd4cde622a0c41f9c81a3b3fab5a5bdcad21528,0xdd3eda6db1bbec156b35df3c03fbd93d2c34493b,1627488114079,11.0,11,4.45e+18,1627488145603,3,8,11,9,9,5,5
ff24668cd3efa9234a21d5b70a828e42c22013d4b725fe87f2ab641b96c349d8,1239,0x3cd73157c6a0ab907b9dfe60f75c74bb99d98e7b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114079,11.0,11,1.729988513e+20,1627488145609,3,8,11,1,6,14,15
eafac8f3504d08c62c461e6fdf42a0d9ad6eb23ede5cf8bd5ec5e8f69e32e412,1241,0xdd3eda6db1bbec156b35df3c03fbd93d2c34493b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114079,11.0,11,4.4488513e+18,1627488145614,3,8,11,1,9,5,15
4bc8de57f81ea04486b37d92c623f78ab5e61246378920cb7998efa645c6321b,1247,0x6ee8aad7e0a065d8852d7c3b9a6e5fdc4bf50c00,0xe85e34f0dbcec14908203c5d7695fd17e0578ab5,1627488114080,11.0,11,1.999e+19,1627488145620,3,0,5,0,5,0,5
9d499ffcb1e2265d8b0ca96773489ff558d2059e85dd3a88006fcc306fcb8c37,1254,0x9df90734da665f4cb22e8294c993619a5c64fde7,0x8c3073c7664e39494f57cd970ac925c45d79c0bd,1627488114080,11.0,11,4.99895e+18,1627488145625,3,7,13,9,13,13,14
f545468d1b0802a035de45fe6e2c264a2f57f20118675be4f0e23dcfb84485ed,1260,0x6424e11df84d6e95503dfdcdc5b00673f59bbebf,0xacf754f2e270b37283fb6ea2f10d822914da1fcf,1627488114081,11.0,11,1.42e+18,1627488145631,3,15,15,11,15,14,15
306261c63f10220921c05ae05630ace923a27e040e9936148ac45d8e2a575e7a,1262,0xacf754f2e270b37283fb6ea2f10d822914da1fcf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114081,11.0,11,1.41884084e+18,1627488145664,3,8,15,1,11,14,15
b442f958be76ad94b04927e8164612f2130208351506862f66bc0db05c7bfafe,1263,0xe85e34f0dbcec14908203c5d7695fd17e0578ab5,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114081,11.0,11,1.998884084e+19,1627488145670,3,5,8,1,5,5,15
c8d47428fef6e8e4bc6cc01627cb81de200e28ddec94918913c0c71ffc9cd2b4,1264,0xac49eeb6a55af554d86d37b4a4ea7940010866e1,0xc97b6e47df229442524f8f210926557900f81574,1627488114081,11.0,11,9.54e+18,1627488145676,3,1,4,7,7,11,11
65789caba8a78ad40e75530ed710fed353cb8a403f71a9854c1d3d14550ff732,1265,0x6edb2fdf646c875dd7d53b3708fd0c888ca7b323,0xacf754f2e270b37283fb6ea2f10d822914da1fcf,1627488114081,11.0,11,1.04e+18,1627488145682,3,3,15,11,11,14,14
61c747863d602fa8a084378da8c3619b957ba21e7bb683d88114ff738f7c5f3b,1271,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xc23a3f15be2a5cb190569eee85dc42937c912d78,1627488114082,11.0,11,7.871897927e+18,1627488145687,3,5,8,2,11,5,14
9f11d211eefa3e583247d5d292d581bf99d24f56a7d36d5a6c725b817f3e7edc,1272,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x27734874855e1bfc373c841795f2b5b96620f573,1627488114082,11.0,11,3.76926128586e+18,1627488145692,3,3,5,2,11,5,6
da3cf9cdea16445271223bd411913f78ac22514002d07c88ef3e3505021a6f45,1273,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x5d65e227f4e7bc798cf62526f4bdd47c82e6a590,1627488114082,11.0,11,2.45765377085e+18,1627488145698,3,0,5,2,8,5,11
ade096745fe20f8d4331342847ca980a64e20dbfb5de4c3ec478eaec398a330c,1274,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xa9bb0843e0da908bd03b9ee0d6f95242129aaa50,1627488114082,11.0,11,1.86711252983e+18,1627488145704,3,0,5,2,9,5,11
accde4d822a38c88ffca5ac631f7012cd1c3f09d6cd34ee8dd9e379e664e7853,1275,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x0dd48f729d5084545452a08f5e5ab412d7c2888a,1627488114082,11.0,11,1.35619167098e+19,1627488145709,3,5,10,2,8,5,9
b4ac97a06b192297d4be9eaa02ae71507668a90e25c7b4fa30b147d8cf0b4868,1276,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8421b6810a1aee71b0baa38d7e1b5de6f71245d2,1627488114082,11.0,11,1.13886776198e+18,1627488145714,3,2,5,2,9,0,5
1e93609a3e2ab78c6b574ec6b054ddcf787be9a4e4e4019c18738b69f7555dd1,1277,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe7523f78ae9edb81dc7b2a9ca718ba3776c14f2e,1627488114082,11.0,11,5.93692543352e+18,1627488145720,3,5,14,2,7,5,11
daa5d7e4b74ed255895f960fe536a4b17b201f4b938de8bba188d135aace7db8,1278,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x60a175bb691fee8557a7b6d8efc9e49889486f41,1627488114083,11.0,11,8.39027231739e+18,1627488145725,3,1,5,2,8,5,13
24d0624cbbd7ad9182f0f06b87d24c1279d19a1b42d47bc3185baa92695615df,1279,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x8d8ff7730f475e9af96a49cbcb2e0e8ad3c5ad4c,1627488114083,11.0,11,1.40597508674e+17,1627488145731,3,5,12,2,10,5,11
74d914e9b6316e6e800ed87152e0870b00463e5b1cdd22363431b7fe18797113,1280,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xe14584cfbf45aa3dcc1fdf5b2124ed05639e2eae,1627488114083,11.0,11,1.9510084911e+18,1627488145742,3,5,14,2,12,5,5
c9d29beab392576752de9bdf57e43513b3914c6409dccbe4e809c0c4fb2bba70,1281,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xad4917c7f71e82e37b03dfaff1f950ba93d0618d,1627488114083,11.0,11,2.15793115215e+18,1627488145747,3,5,13,2,10,5,5
7e2b0e0a1c10bef3bff0572c02191ebeeee4045274cad37efc20c4a435658688,1282,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x185215ea8104f3758d380813a5412b2c73caaa99,1627488114083,11.0,11,6.25944651771e+17,1627488145752,3,5,9,2,10,5,13
f2fad055599b628ecc01a18d6af251137684bbdc133bd8951a4aa8fe54691c41,1283,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0xaa37b1200b856ce897a85b9c2b11a8213095bf2a,1627488114083,11.0,11,1.74011547209e+19,1627488145758,3,5,10,2,8,5,5
